,driver_id,schedule,group,plug_in_time,plug_out_time
767,67ee9f7a20-348c-4ede-b8e2-adcd32a2197a,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1072.94331156],[505.48616178]
768,6828af47be-f748-4d15-8763-ab406fbb919b,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1050.95197584],[455.58991348]
769,6984aadae6-8559-4da7-9adb-477d4c2848a3,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[971.54534446],[306.24935611]
770,701032b2b6-42c4-423f-a4f4-56d8bd65ea17,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[947.12389321],[360.56751789]
771,7165c06bb7-b8d8-4352-984f-481435f41db6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1129.07037125],[440.55513171]
772,7271c99e2d-0faf-444e-9141-e1f44bc5ce80,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1143.98913716],[471.14458987]
773,7335ae3cb9-7321-4c59-8fb4-7f692e19633b,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1193.8256775],[589.3057885]
774,74e878523b-41d2-4358-8691-e2413ce9c07c,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1037.82723569],[332.3253044]
775,756c09fe11-a825-4943-82df-281a8ede2943,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1018.34549429],[382.69346361]
776,765763a9a4-24b9-42d7-bf9a-690d9b860f3c,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1174.09580583],[584.95326786]
777,773d7acef2-0faf-49a9-8309-b2716cada6fd,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[994.47983437],[337.25480987]
778,78dd1667cb-9a5e-45d1-aa1d-f315a05a8a7a,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1098.10225518],[465.51451383]
779,791c444819-525a-468c-a9df-f597b41ec4d8,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1112.08137022],[496.92918247]
780,80283f64d4-d0b9-4337-bd44-f5823178c5cd,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1151.74351147],[456.72066023]
781,8184106392-d4cc-4a36-952d-23f79443951f,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent charging,[920.18096808],[370.13875885]
782,820458bc42-0081-4191-82bf-527f36b49235,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1088.76712499],[517.05081516]
783,834d35f7bb-0eef-48fe-98b9-996f78b11f36,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1164.82048038],[530.70479814]
784,84817307cd-bd92-44d8-9c1c-721cc4b30eaf,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1104.26849644],[468.73185965]
785,8580878cfa-f355-4215-8890-6d7c6c9450a4,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1045.15796008],[372.4271656]
786,86800b0285-a610-48ef-990d-f432852eb4c0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1113.70088411],[540.33666669]
787,874a180af9-cb70-4eb5-a872-c78ac2f9c487,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1131.22225207],[407.28529644]
788,8855e0aca2-3f6f-4e47-a0ac-eef52cf7e992,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1117.26917006],[480.30877808]
789,89ea8853ff-94d9-4166-9868-6a8c7e2bc5f5,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1106.60781548],[399.63941131]
790,90b3fc89a5-6d3e-44b5-9447-bf9ec3792f8a,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1051.82062371],[461.11708402]
791,9173e478a2-3db2-4d56-a0da-6bcbefbb15b9,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1125.07564785],[509.59311895]
792,92bea23dfa-6b1e-4a98-a31d-95b52d6c87ed,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1118.05944727],[512.37236972]
793,939c32b811-a99b-47d9-86b1-541129131c3d,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent charging,[1078.56347061],[544.20419867]
794,9425b9d686-9fd7-4db5-8934-c60fa24e36c4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1098.53271379],[506.21411224]
795,951ae51bb1-8d5e-4d0a-850f-0d582ce193fe,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1091.79830828],[430.45970657]
796,96d9fe8611-ee7f-48d2-9737-457b084bfa64,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1082.95340658],[466.2331576]
797,976527b7e9-1b75-4e42-ad45-c2cc5320ee43,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1115.93361943],[463.91976745]
798,986830c5c1-5efc-407c-8f72-9d6fc7cc5be6,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent charging,[1195.2033755],[564.75819093]
799,997f1df1e8-4063-4ed0-afdf-d88cc36487b7,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent charging,[1101.00663333],[446.00668291]
800,0858f0f2d-0313-4feb-bcd7-00f5abc72dac,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1079.23538416],[485.55550306]
801,19a507a53-f6de-444b-a5f5-07abe61e9149,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1068.80191611],[357.16854094]
802,2f2f91c28-2fee-490a-b58f-9faaa61a0970,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1071.97745083],[487.2748667]
803,3aa5feb8f-4192-4316-b7ac-1e523ac398f8,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1078.86743022],[355.94808711]
804,49f83426f-a263-4b20-8cc6-71c6d1608413,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1137.18451711],[401.59135618]
805,59b1582ee-e895-4770-8076-cb3bd321e6cc,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1032.44268797],[340.4166905]
806,628ec1d89-6d15-4b0e-8d95-1f4555c2d648,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1049.75179989],[378.29859378]
807,7c96aef34-b22e-4642-9773-d47f6b62eac6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1117.77068754],[446.09446648]
808,8a01ca551-0261-47d6-831a-b0eb96aee374,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1044.83037676],[475.32289097]
809,9fde716a5-05ce-4c20-9640-e80ec6fcd9b5,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1063.80972492],[411.05473413]
810,1089eb8a4d-711c-4a65-a628-8af9e2adf1dd,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1104.04537531],[370.92135579]
811,11549b6f93-e794-444f-b3f8-fef3bfaca5df,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1031.29415444],[486.40601478]
812,1237b142be-6329-4ea7-9dae-75d905084fec,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1029.24197835],[486.90088271]
813,13b2e5cb9e-9ebd-4945-8158-7ce00a834c97,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1014.81353091],[359.19804929]
814,14fc108742-0934-4557-a81f-3b5687786d07,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1017.32934128],[400.06033212]
815,15868908ab-9031-49b4-9ea6-e15f89586a23,[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[920.13328182],[156.79147582]
816,16506dd30e-a78f-4e3b-ba7b-7e85c09df1aa,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[949.90260737],[254.49727407]
817,17b4495e65-ff16-4f63-a828-34c9e28263e9,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1151.18870152],[624.49305286]
818,189e5d21ce-33f4-41be-a499-62bdec42c3a5,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1061.69975603],[289.32993594]
819,19a7564184-a334-4376-a695-fd043d52dd50,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1011.58476133],[442.24953479]
820,20b1c809e0-1cf7-4652-b1f0-ea4cb4b9fcfa,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1008.90828302],[353.79155366]
821,215143227a-e881-4183-8ade-f72b45b9f982,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[988.15117309],[437.09719688]
822,22f707b507-301e-4973-bd43-fa5c5d1f4ef6,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1033.99478653],[371.08704868]
823,23bb9ad402-2f0c-4459-8a73-97b5aa5265ae,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1140.82840367],[560.3166408]
824,24ecd1469b-9da7-4139-8be1-57431107fd3e,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1053.97296252],[433.80083062]
825,25e3fb29e9-9e81-481b-b68c-4b0dc2a8f617,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1104.79383649],[441.4682982]
826,263f1778bc-7dbc-4ef2-8316-64a5b92ad4ec,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1041.49310205],[425.3705779]
827,278acdc880-44d1-4b8f-b1e5-022b5978bfd9,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1109.67883113],[402.77980199]
828,28a49ea3b6-bafc-4151-8413-8fdcf010c441,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1129.74124746],[362.07532865]
829,295809d682-bf68-4027-80ff-ceb896b76d27,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1025.79165308],[483.70130579]
830,308d6c258c-cac2-4983-8276-4d217b6cba07,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1153.48631566],[487.26870082]
831,3198fbdcd8-9438-4760-9561-71f76ce64b5e,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1029.24072718],[342.07127368]
832,32bf61064d-a6ee-47af-859a-853a21a0b93c,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1059.24060409],[536.35975824]
833,3307bf3de7-48ce-47cf-ad20-7b8838248f04,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1075.25413835],[433.31896724]
834,34d5a4a163-cf83-4451-9a22-cb157aeae8f3,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[990.82464237],[301.63434591]
835,357bc8ee92-b2b9-4e73-99cd-a31a2200fd5e,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1169.67863458],[587.1017142]
836,36d280fa49-a5ed-4079-9598-4ec3700d6180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1174.48349501],[597.90851149]
837,377b7d519e-96df-4a1c-946f-8a12438eaa51,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1076.72110966],[447.12930555]
838,385b852cdf-b642-43ce-baee-c56e9bb9a9e0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1140.04093481],[527.53600035]
839,398b01c5b7-b89d-49cb-97a4-0a3e977d8f9c,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1001.03629371],[308.67935718]
840,4033dd692d-aa3b-4ef4-b3cf-a0bb67303fc6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1078.4438472],[425.58087926]
841,4198404345-15d3-477d-abfd-88f8282cbae5,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1042.30014903],[430.10379609]
842,422458a5b3-99ff-467d-889c-a2b039d4df63,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1073.73991493],[588.17442045]
843,4327a2579b-0857-48b2-81a9-8b6b6c43c40e,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[995.35051913],[417.1610892]
844,441eab03e4-41a4-40a9-8479-a8d436054f4d,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1131.25244416],[377.35195295]
845,456e96c2f5-64db-4071-9a4d-6b7cf9b5d294,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1170.98682296],[570.68059046]
846,46f479ce6d-d693-4ec0-a0ef-e808aa323874,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1106.99616986],[445.37961394]
847,4799f38d76-6400-4fd1-9070-df1a8c4bf53d,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1081.45585028],[368.57978666]
848,481aaa0230-d80d-4feb-81cc-5f487c09c978,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1162.7198682],[512.88914736]
849,494a500fdb-e1be-4753-8b0c-d11e6aedaae0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1012.59821427],[435.6882116]
850,50062f8e29-04bb-4f04-aa81-53ba6789d9b2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1082.26431867],[619.58274828]
851,514790b754-e7c0-4e8c-bfee-a841ce6cbb15,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1059.0425929],[485.10239041]
852,52514985c4-5310-4b61-be8c-c3a29f1a98b2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1077.01010171],[495.85341042]
853,53cd9c1182-220e-42ce-9196-4a397752dd05,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],Infrequent driving,[894.80888833],[337.10958086]
854,542332d90d-397f-44ed-a414-505068e9638f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1053.02340429],[477.15433487]
855,55ee07d81a-4be9-4292-9f2a-f7e0db3f3c8a,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1150.7642961],[582.64899021]
856,560a603b38-1333-4068-a43a-b6017031f318,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1047.58091301],[423.49080186]
857,574e69c204-6fed-457a-a0e2-e48c1bd0fdfa,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1068.6609548],[453.87904019]
858,58634c674c-ac34-4bfb-a460-3fad6b55c44d,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1158.13724683],[543.46024086]
859,59ee2bd877-4010-4be0-8371-93ce03ed6c23,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1045.28034509],[494.06728084]
860,608791d281-1f9d-4972-9f54-c665b43e6477,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1096.61206851],[408.84761142]
861,61c2307dbf-93c0-4f9d-9641-f9a3020307ff,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1156.77801138],[546.50791298]
862,62227725d7-1a28-4efb-bc21-ac6990a96430,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1075.49182967],[340.196154]
863,63153babf5-3732-4b19-995c-4778dff81c7a,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1145.84169358],[446.89495341]
864,64e2ab4c2b-4bbf-4fb5-95cb-44e6daa26bf2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1109.81041534],[530.16071721]
865,659b0b9b15-9bcd-45d0-8efa-1dbb51ee1f4b,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1072.2065604],[513.49890775]
866,66d8ec3924-4b94-42a0-9c92-3ae9f2e71694,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1021.88382353],[413.06461385]
867,67ad09cb0a-3514-4b68-98f2-5a4ef2704bd5,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1112.92296492],[472.74377934]
868,6814f3ef5f-a1be-4d56-b4cc-9599aef4cb24,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1178.61186839],[691.6806833]
869,69cfe606e9-de6e-4176-a31d-c07acebcc367,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1175.2044039],[539.02248585]
870,70e280a10c-77f8-4716-b899-1ec604ef75b5,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1027.49518326],[338.05300674]
871,71013dd06c-2738-4f72-b45e-31ee48ce6736,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1144.82506795],[507.48143034]
872,72df8e29a8-336d-4aa3-bd84-86f29cae74b1,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1066.09872987],[432.86634104]
873,73a61c7bac-5f72-4bc0-b8a5-02bc6514afa7,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1079.77874156],[431.49742486]
874,7405fd4da9-8136-43e7-a0f4-10ea00d059a0,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Infrequent driving,[1078.52730654],[434.05688483]
875,75af0c31dc-d719-485d-a3f7-cea11e5e34dc,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Infrequent driving,[1154.16941127],[545.78910975]
876,76426227b0-ce43-47ec-a4bc-0b219f575f64,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Infrequent driving,[1106.67778785],[503.11624935]
